solver,agent_id,task_id,step,loc,row,col
solver1,0,40,0,2429077,1349,877
solver1,0,40,1,2429076,1349,876
solver1,0,40,2,2427276,1348,876
solver1,0,40,3,2425476,1347,876
solver1,0,40,4,2423676,1346,876
solver1,0,40,5,2421876,1345,876
solver1,0,40,6,2420076,1344,876
solver1,0,40,7,2418276,1343,876
solver1,0,40,8,2416476,1342,876
solver1,0,40,9,2414676,1341,876
solver1,0,40,10,2412876,1340,876
solver1,0,40,11,2411076,1339,876
solver1,0,40,12,2409276,1338,876
solver1,0,40,13,2407476,1337,876
solver1,0,40,14,2405676,1336,876
solver1,0,40,15,2403876,1335,876
solver1,0,40,16,2402076,1334,876
solver1,0,40,17,2400276,1333,876
solver1,0,40,18,2398476,1332,876
solver1,0,40,19,2396676,1331,876
solver1,0,40,20,2394876,1330,876
solver1,0,40,21,2393076,1329,876
solver1,0,40,22,2391276,1328,876
solver1,0,40,23,2389476,1327,876
solver1,0,40,24,2387676,1326,876
solver1,0,40,25,2385876,1325,876
solver1,0,40,26,2384076,1324,876
solver1,0,40,27,2382276,1323,876
solver1,0,40,28,2380476,1322,876
solver1,0,40,29,2378676,1321,876
solver1,0,40,30,2376876,1320,876
solver1,0,40,31,2375076,1319,876
solver1,0,40,32,2373276,1318,876
solver1,0,40,33,2371476,1317,876
solver1,0,40,34,2369676,1316,876
solver1,0,40,35,2367876,1315,876
solver1,0,40,36,2366076,1314,876
solver1,0,40,37,2364276,1313,876
solver1,0,40,38,2362476,1312,876
solver1,0,40,39,2360676,1311,876
solver1,0,40,40,2358876,1310,876
solver1,0,40,41,2357076,1309,876
solver1,0,40,42,2355276,1308,876
solver1,0,40,43,2355275,1308,875
solver1,0,40,44,2353475,1307,875
solver1,0,40,45,2353474,1307,874
solver1,0,40,46,2353473,1307,873
solver1,0,40,47,2353472,1307,872
solver1,0,40,48,2353471,1307,871
solver1,0,40,49,2353470,1307,870
solver1,0,40,50,2351670,1306,870
solver1,0,40,51,2349870,1305,870
solver1,0,40,52,2349869,1305,869
solver1,0,40,53,2349868,1305,868
solver1,0,40,54,2348068,1304,868
solver1,0,40,55,2346268,1303,868
solver1,0,40,56,2346267,1303,867
solver1,0,40,57,2346266,1303,866
solver1,0,40,58,2344466,1302,866
solver1,0,40,59,2342666,1301,866
solver1,0,40,60,2342665,1301,865
solver1,0,40,61,2340865,1300,865
solver1,0,40,62,2339065,1299,865
solver1,0,40,63,2337265,1298,865
solver1,0,40,64,2335465,1297,865
solver1,0,40,65,2333665,1296,865
solver1,0,40,66,2331865,1295,865
solver1,0,40,67,2330065,1294,865
solver1,0,40,68,2328265,1293,865
solver1,0,40,69,2326465,1292,865
solver1,0,40,70,2324665,1291,865
solver1,0,40,71,2322865,1290,865
solver1,0,40,72,2321065,1289,865
solver1,0,40,73,2319265,1288,865
solver1,0,40,74,2317465,1287,865
solver1,0,40,75,2315665,1286,865
solver1,0,40,76,2313865,1285,865
solver1,0,40,77,2312065,1284,865
solver1,0,40,78,2310265,1283,865
solver1,0,40,79,2308465,1282,865
solver1,0,40,80,2308464,1282,864
solver1,0,40,81,2308463,1282,863
solver1,0,40,82,2308462,1282,862
solver1,0,40,83,2306662,1281,862
solver1,0,40,84,2304862,1280,862
solver1,0,40,85,2303062,1279,862
solver1,0,40,86,2301262,1278,862
solver1,0,40,87,2299462,1277,862
solver1,0,40,88,2297662,1276,862
solver1,0,40,89,2295862,1275,862
solver1,0,40,90,2294062,1274,862
solver1,0,40,91,2292262,1273,862
solver1,0,40,92,2290462,1272,862
solver1,0,40,93,2288662,1271,862
solver1,0,40,94,2286862,1270,862
solver1,0,40,95,2285062,1269,862
solver1,0,40,96,2285061,1269,861
solver1,0,40,97,2283261,1268,861
solver1,0,40,98,2281461,1267,861
solver1,0,40,99,2279661,1266,861
solver1,0,40,100,2277861,1265,861
solver1,0,40,101,2276061,1264,861
solver1,0,40,102,2276060,1264,860
solver1,0,40,103,2274260,1263,860
solver1,0,40,104,2274259,1263,859
solver1,0,40,105,2272459,1262,859
solver1,0,40,106,2272458,1262,858
solver1,0,40,107,2270658,1261,858
solver1,0,40,108,2268858,1260,858
solver1,0,40,109,2267058,1259,858
solver1,0,40,110,2265258,1258,858
solver1,0,40,111,2263458,1257,858
solver1,0,40,112,2261658,1256,858
solver1,0,40,113,2259858,1255,858
solver1,0,40,114,2258058,1254,858
solver1,0,40,115,2256258,1253,858
solver1,0,40,116,2254458,1252,858
solver1,0,40,117,2252658,1251,858
solver1,0,40,118,2250858,1250,858
solver1,0,40,119,2249058,1249,858
solver1,0,40,120,2247258,1248,858
solver1,0,40,121,2245458,1247,858
solver1,0,40,122,2243658,1246,858
solver1,0,40,123,2241858,1245,858
solver1,0,40,124,2240058,1244,858
solver1,0,40,125,2238258,1243,858
solver1,0,40,126,2236458,1242,858
solver1,0,40,127,2234658,1241,858
solver1,0,40,128,2232858,1240,858
solver1,0,40,129,2231058,1239,858
solver1,0,40,130,2229258,1238,858
solver1,0,40,131,2227458,1237,858
solver1,0,40,132,2225658,1236,858
solver1,0,40,133,2223858,1235,858
solver1,0,40,134,2222058,1234,858
solver1,0,40,135,2220258,1233,858
solver1,0,40,136,2218458,1232,858
solver1,0,40,137,2216658,1231,858
solver1,0,40,138,2214858,1230,858
solver1,0,40,139,2213058,1229,858
solver1,0,40,140,2213057,1229,857
solver1,0,40,141,2213056,1229,856
solver1,0,40,142,2211256,1228,856
solver1,0,40,143,2211255,1228,855
solver1,0,40,144,2209455,1227,855
solver1,0,40,145,2207655,1226,855
solver1,0,40,146,2205855,1225,855
solver1,0,40,147,2204055,1224,855
solver1,0,40,148,2202255,1223,855
solver1,0,40,149,2200455,1222,855
solver1,0,40,150,2200454,1222,854
solver1,0,40,151,2200453,1222,853
solver1,0,40,152,2198653,1221,853
solver1,0,40,153,2196853,1220,853
solver1,0,40,154,2195053,1219,853
solver1,0,40,155,2193253,1218,853
solver1,0,40,156,2191453,1217,853
solver1,0,40,157,2189653,1216,853
solver1,0,40,158,2187853,1215,853
solver1,0,40,159,2186053,1214,853
solver1,0,40,160,2184253,1213,853
solver1,0,40,161,2182453,1212,853
solver1,0,40,162,2180653,1211,853
solver1,0,40,163,2180652,1211,852
solver1,0,40,164,2180651,1211,851
solver1,0,40,165,2180650,1211,850
solver1,0,40,166,2178850,1210,850
